"Category","CDDB_ID","TrackNumber","TrackName","TrackSeconds","mm:ss","TrackOffset","Notes"
"blues","c611dd0e","10","My Time After Awhile (Live)","464","07:44","215497",""
"blues","c611dd0e","11","Midnight Train (Featuring Jenny Lang)","322","05:22","250322",""
"blues","c611dd0e","12","Miss Ida B","392","06:32","274512",""
"blues","c611dd0e","13","I Need Your Love So Bad","177","02:57","303960",""
"blues","c611dd0e","14","Innocent Man","344","05:44","317275",""
"blues","cb0e7b0e","1","Signe","193","03:13","182",""
"blues","cb0e7b0e","2","Before You Accuse Me","224","03:44","14695",""
"blues","cb0e7b0e","3","Hey Hey","196","03:16","31505",""
"blues","cb0e7b0e","4","Tears In Heaven","276","04:36","46240",""
"blues","cb0e7b0e","5","Lonely Stranger","327","05:27","66947",""
"blues","cb0e7b0e","6","Nobody Knows You When You're Down & Out","229","03:49","91490",""
"blues","cb0e7b0e","7","Layla","286","04:46","108677",""
"blues","cb0e7b0e","8","Running On Faith","389","06:29","130135",""
"blues","cb0e7b0e","9","Walkin' Blues","217","03:37","159360",""
"blues","cb0e7b0e","10","Alberta","222","03:42","175662",""
"blues","cb0e7b0e","11","San Fransisco Bay Blues","203","03:23","192337",""
"blues","cb0e7b0e","12","Malted Milk","216","03:36","207587",""
"blues","cb0e7b0e","13","Old Love","472","07:52","223822",""
"blues","cb0e7b0e","14","Rollin' And Tumblin'","251","04:11","259287",""
"blues","d310810d","1","Say What!","291","04:51","150",""
"blues","d310810d","2","Ain't Gone'N' Give Up On Love","384","06:24","22000",""
"blues","d310810d","3","Pride And Joy","304","05:04","50868",""
"blues","d310810d","4","Mary Had A Little Lamb","255","04:15","73730",""
"blues","d310810d","5","Superstition","283","04:43","92875",""
"blues","d310810d","6","I'm Leaving You (Commit A Crime)","335","05:35","114130",""
"blues","d310810d","7","Cold Shot","340","05:40","139268",""
"blues","d310810d","8","Willie The Wimp","277","04:37","164823",""
"blues","d310810d","9","Look At Little Sister","254","04:14","185603",""
"blues","d310810d","10","Texas Flood","390","06:30","204710",""
"blues","d310810d","11","Voodoo Chile (Slight Return)","577","09:37","233983",""
"blues","d310810d","12","Love Struck Baby","226","03:46","277270",""
"blues","d310810d","13","Change It","303","05:03","294258",""
"blues","d40dda0f","1","Love Struck Baby","143","02:23","150",""
"blues","d40dda0f","2","Pride And Joy","220","03:40","10945",""
"blues","d40dda0f","3","Texas Flood","321","05:21","27460",""
"blues","d40dda0f","4","Tell Me","168","02:48","51567",""
"blues","d40dda0f","5","Testify","202","03:22","64235",""
"blues","d40dda0f","6","Rude Mood","280","04:40","79407",""
"blues","d40dda0f","7","Mary Had A Little Lamb","167","02:47","100420",""
"blues","d40dda0f","8","Dirty Pool","302","05:02","112965",""
"blues","d40dda0f","9","I'm Cryin'","227","03:47","135647",""
"blues","d40dda0f","10","Lenny","307","05:07","152685",""
"blues","d40dda0f","11","SRV Speaks","37","00:37","175722",""
"blues","d40dda0f","12","Tin Pan Alley","462","07:42","178532",""
"blues","d40dda0f","13","Testify (live)","234","03:54","213200",""
"blues","d40dda0f","14","Mary Had a Little Lamb (live)","211","03:31","230760",""
"blues","d40dda0f","15","Wham! (live)","259","04:19","246640",""
"blues","df11bc0e","1","My Father's Eyes","324","05:24","182",""
"blues","df11bc0e","2","River Of Tears","442","07:22","24497",""
"blues","df11bc0e","3","Pilgrim","350","05:50","57652",""
"blues","df11bc0e","4","Broken Hearted","472","07:52","83920",""
"blues","df11bc0e","5","One Chance","355","05:55","119325",""
"blues","df11bc0e","6","Circles","251","04:11","146010",""
"blues","df11bc0e","7","Going Down Slow","319","05:19","164875",""
"blues","df11bc0e","8","Fall Like Rain","230","03:50","188850",""
"blues","df11bc0e","9","Born In Time","281","04:41","206115",""
"blues","df11bc0e","10","Sick And Tired","343","05:43","227250",""
"blues","df11bc0e","11","Needs His Woman","225","03:45","253027",""
"blues","df11bc0e","12","She's Gone","285","04:45","269960",""
"blues","df11bc0e","13","You Were There","331","05:31","291375",""
"blues","df11bc0e","14","Inside Of Me","325","05:25","316242",""
"blues","e212a110","1","Shake For Me (Live)","231","03:51","150",""
"blues","e212a110","2","Rude Mood/Hide Away (Live)","298","04:58","17495",""
"blues","e212a110","3","Love Struck Baby","142","02:22","39917",""
"blues","e212a110","4","Pride And Joy","220","03:40","50625",""
"blues","e212a110","5","Texas Flood","321","05:21","67142",""
"blues","e212a110","6","Mary Had A Little Lamb","167","02:47","91245",""
"blues","e212a110","7","Lenny","297","04:57","103785",""
"blues","e212a110","8","Scuttle Buttin'","111","01:51","126077",""
"blues","e212a110","9","Couldn't Stand The Weather","281","04:41","134445",""
"blues","e212a110","10","The Things (That) I Used To Do","294","04:54","155582",""
"blues","e212a110","11","Cold Shot","241","04:01","177675",""
"blues","e212a110","12","Tin Pan Alley (aka Roughest Place In Town)","551","09:11","195755",""
"blues","e212a110","13","Give Me Back My Wig","247","04:07","237150",""
"blues","e212a110","14","Empty Arms","209","03:29","255722",""
"blues","e212a110","15","The Sky Is Crying (Live)","439","07:19","271425",""
"blues","e212a110","16","Voodoo Child (Slight Return) (Live)","712","11:52","304402",""
"blues","ea129612","1","Thunderbird","153","02:33","150","Paul Ray & The Cobras (featuring Stevie Ray Vaughan)"
"blues","ea129612","2","I'm Crying","219","03:39","11625",""
"blues","ea129612","3","You're Gonna Miss Me Baby","167","02:47","28085",""
"blues","ea129612","4","They Call Me Guitar Hurricane","188","03:08","40640",""
"blues","ea129612","5","All Your Love I Miss Loving","376","06:16","54802",""
"blues","ea129612","6","Come On (Pt. III)","256","04:16","83007",""
"blues","ea129612","7","Letter To My Girlfriend","199","03:19","102217",""
"blues","ea129612","8","Lenny","257","04:17","117162",""
"blues","ea129612","9","Don't Lose Your Cool","286","04:46","136477",""
"blues","ea129612","10","Crosscut Saw","275","04:35","158000",""
"blues","ea129612","11","Manic Depression","335","05:35","178680",""
"blues","ea129612","12","Texas Flood","618","10:18","203855",""
"blues","ea129612","13","Collin's Shuffle","244","04:04","250242",""
"blues","ea129612","14","Pride And Joy","219","03:39","268615",""
"blues","ea129612","15","Love Struck Baby","181","03:01","285070",""
"blues","ea129612","16","Hug You, Squeeze You","229","03:49","298665",""
"blues","ea129612","17","Don't Stop By The Creek, Son","244","04:04","315875","Johnny Cpoeland (with Stevie Ray Vaughan)"
"blues","ea129612","18","Ask Me No Questions","303","05:03","334235","Albert King (with Stevie Ray Vaughan)"
"blues","ee10cf10","1","Love Struck Baby","142","02:22","150",""
"blues","ee10cf10","2","Ain't Gone 'N' Give Up On Love","368","06:08","10860",""
"blues","ee10cf10","3","Scuttle Buttin'","111","01:51","38497",""
"blues","ee10cf10","4","Wall Of Denial","336","05:36","46887",""
"blues","ee10cf10","5","Lenny","297","04:57","72150",""
"blues","ee10cf10","6","Superstition (Live)","284","04:44","94495",""
"blues","ee10cf10","7","Empty Arms","209","03:29","115822",""
"blues","ee10cf10","8","Riviera Paradise","530","08:50","131517",""
"blues","ee10cf10","9","Look At Little Sister","189","03:09","171315",""
"blues","ee10cf10","10","Willie The Wimp (Live)","277","04:37","185497",""
"blues","ee10cf10","11","Pipeline","180","03:00","206305",""
"blues","ee10cf10","12","Shake for Me (Live)","247","04:07","219857",""
"blues","ee10cf10","13","Leave My Girl Alone (Live)","288","04:48","238420",""
"blues","ee10cf10","14","Telephone Song","210","03:30","260060",""
"blues","ee10cf10","15","Voodoo Chile (Slight Return)","480","08:00","275817",""
"blues","ee10cf10","16","Life By The Drop","146","02:26","311872",""
"blues","f010730f","1","The House Is Rockin'","144","02:24","150",""
"blues","f010730f","2","Crossfire","250","04:10","11005",""
"blues","f010730f","3","Tightrope","280","04:40","29807",""
"blues","f010730f","4","Let Me Love You Baby","163","02:43","50857",""
"blues","f010730f","5","Leave My Girl Alone","255","04:15","63142",""
"blues","f010730f","6","Travis Walk","139","02:19","82340",""
"blues","f010730f","7","Wall of Denial","336","05:36","92837",""
"blues","f010730f","8","Scratch-N-Sniff","163","02:43","118070",""
"blues","f010730f","9","Love Me Darlin'","201","03:21","130305",""
"blues","f010730f","10","Riviera Paradise","540","09:00","145395",""
"blues","f010730f","11","SRV Speaks","93","01:33","185927",""
"blues","f010730f","12","The House Is Rockin' (live)","168","02:48","192950",""
"blues","f010730f","13","Let Me Love You Baby (live)","226","03:46","205552",""
"blues","f010730f","14","Texas Flood (live)","448","07:28","222557",""
"blues","f010730f","15","Life Without You (live)","797","13:17","256170",""
"blues","f1115a10","1","Slide Thing (Live)","184","03:04","150",""
"blues","f1115a10","2","All Your Love I Miss Loving (Live)","373","06:13","13972",""
"blues","f1115a10","3","Pride And Joy","219","03:39","41967",""
"blues","f1115a10","4","Dirty Pool","301","05:01","58452",""
"blues","f1115a10","5","Texas Flood","321","05:21","81030",""
"blues","f1115a10","6","Hug You, Squeeze You (Live)","229","03:49","105155",""
"blues","f1115a10","7","The Things (That) I Used To Do","294","04:54","122387",""
"blues","f1115a10","8","Honey Bee","162","02:42","144452",""
"blues","f1115a10","9","Give Me Back My Wig","247","04:07","156625",""
"blues","f1115a10","10","The Sky Is Crying (Live)","440","07:20","175155",""
"blues","f1115a10","11","Look At Little Sister","188","03:08","208197",""
"blues","f1115a10","12","Empty Arms","184","03:04","222345",""
"blues","f1115a10","13","Come On (Part III)","271","04:31","236165",""
"blues","f1115a10","14","Ain't Gone 'N' Give Up On Love (Live)","396","06:36","256502",""
"blues","f1115a10","15","Mary Had A Little Lamb (Live)","371","06:11","286227",""
"blues","f1115a10","16","Leave My Girl Alone","255","04:15","314110",""
"blues","f9108710","1","Everyday I Have The Blues (live)","160","02:40","150",""
"blues","f9108710","2","Sweet Little Angel (live)","229","03:49","12157",""
"blues","f9108710","3","How Blue Can You Get?","164","02:44","29405",""
"blues","f9108710","4","Paying The Cost To Be The Boss","156","02:36","41750",""
"blues","f9108710","5","Don't Answer The Door","312","05:12","53475",""
"blues","f9108710","6","Why I Sing The Blues","520","08:40","76947",""
"blues","f9108710","7","The Thrill Is Gone","328","05:28","116000",""
"blues","f9108710","8","I Like To Live The Love","213","03:33","140622",""
"blues","f9108710","9","Hummingbird","276","04:36","156605",""
"blues","f9108710","10","To Know You Is To Love You","233","03:53","177377",""
"blues","f9108710","11","Chains And Things","296","04:56","194852",""
"blues","f9108710","12","Better Not Look Down","202","03:22","217110",""
"blues","f9108710","13","Never Make A Move Too Soon","333","05:33","232302",""
"blues","f9108710","14","There Must Be A Better World Somewhere","228","03:48","257300",""
"blues","f9108710","15","Playin' With My Friends (Robert Cray)","321","05:21","274467",""
"blues","f9108710","16","When Love Comes To Town (with U2)","252","04:12","298570",""
"classical","180e5d14","1","Four Seasons, Spring -- 1. Allegro","194","03:14","182",""
"classical","180e5d14","2","Four Seasons, Spring -- 2. Largo e pianissimo sempre","145","02:25","14740",""
"classical","180e5d14","3","Four Seasons, Spring -- 3. Allegro (Dabza pastorale)","253","04:13","25680",""
"classical","180e5d14","4","Four Seasons, Summer -- 1. Allegro non molto-Allegro","326","05:26","44657",""
"classical","180e5d14","5","Four Seasons, Summer -- 2. Adagio - Presto - Adagio","115","01:55","69165",""
"classical","180e5d14","6","Four Seasons, Summer -- 3. Presto (Tempo impetuoso d'estate)","163","02:43","77855",""
"classical","180e5d14","7","Four Seasons, Autumn -- 1. Allegro (Ballo e canto de'villanelli)","286","04:46","90107",""
"classical","180e5d14","8","Four Seasons, Autumn -- 2. Adagio molto (Ubriachi dormenti)","193","03:13","111567",""
"classical","180e5d14","9","Four Seasons, Autumn -- 3. Allegro (La Caccia)","204","03:24","126070",""
"classical","180e5d14","10","Four Seasons, Winter -- 1. Allegro no molto","205","03:25","141387",""
"classical","180e5d14","11","Four Seasons, Winter -- 2. Largo","117","01:57","156805",""
"classical","180e5d14","12","Four Seasons, Winter -- 3. Allegro","199","03:19","165635",""
"classical","180e5d14","13","Sonata 'Al Santo Sepolcro' -- 1. Allegro no molto","153","02:33","180610",""
"classical","180e5d14","14","Sonata 'Al Santo Sepolcro' -- 2. Allegro ma poco","178","02:58","192107",""
"classical","180e5d14","15","Concerto 'Alla Rustica' -- 1. Presto","82","01:22","205515",""
"classical","180e5d14","16","Concerto 'Alla Rustica' -- 2. Adagio","73","01:13","211702",""
"classical","180e5d14","17","Concerto 'Alla Rustica' -- 3. Allegro","119","01:59","217200",""
"classical","180e5d14","18","Concerto Grosso (Op. 3 No. 8) -- 1. Allegro","229","03:49","226157",""
"classical","180e5d14","19","Concerto Grosso (Op. 3 No. 8) -- 2. Larghetto e spiritoso","242","04:02","243372",""
"classical","180e5d14","20","Concerto Grosso (Op. 3 No. 8) -- 3. Allegro","191","03:11","261560",""
"classical","25107204","1","Allegro Me Non Troppe, Un Poco Maestro","1034","17:14","150",""
"classical","25107204","2","Molto Vivace","694","11:34","77752",""
"classical","25107204","3","Adagio Molto E Cantabile","973","16:13","129828",""
"classical","25107204","4","Presto","1507","25:07","202839",""
"classical","320eed04","1","Allegro ma non troppo, un poco maestoso","876","14:36","150",""
"classical","320eed04","2","Molto Vivace","703","11:43","65910",""
"classical","320eed04","3","Adagio molto e cantabile","820","13:40","118700",""
"classical","320eed04","4","Presto - Allegro assai","1419","23:39","180270",""
"classical","320f3a04","1","Allegro Ma Non Troppo, Un Poco Maestoso","920","15:20","150",""
"classical","320f3a04","2","Molto Vivace; Presto","626","10:26","69162",""
"classical","320f3a04","3","Adagio Molto E Cantabile","917","15:17","116112",""
"classical","320f3a04","4","Presto; Allegro Assai, Rezitativo","1434","23:54","184887",""
"classical","3e10db04","1","I. Allegro Ma Non Troppo, Un Poco Maestoso","989","16:29","182",""
"classical","3e10db04","2","II. Molto Vivace - Presto","886","14:46","74385",""
"classical","3e10db04","3","III. Adagio Molto E Adagio Molto E Cantabile - Andante Moderato","964","16:04","140892",""
"classical","3e10db04","4","IV. Presto","1473","24:33","213250","Presto - Recitativo - Allegro assai - Allegro assai vivace.\nAlla Marcia - Andante maestoso - Allegro energico,\nsempre ben marcato - Allegro ma non troppo - Prestissimo"
"classical","7e0e5909","1","Chorale Fantasy For Piano, Choir & Orchestra, Op. 80","1232","20:32","182",""
"classical","7e0e5909","2","Piano Sonata, Op. 2-1 - 1. Allegro","244","04:04","92582",""
"classical","7e0e5909","3","Piano Sonata, Op. 2-1 - 2. Adagio","251","04:11","110882",""
"classical","7e0e5909","4","Piano Sonata, Op. 2-1 - 3. Menuetto: Allegretto","206","03:26","129750",""
"classical","7e0e5909","5","Piano Sonata, Op. 2-1 - 4. Prestissimo","321","05:21","145242",""
"classical","7e0e5909","6","Piano Sonata In A Major, Op. 2-2 - 1. Allegro vivace","424","07:04","169382",""
"classical","7e0e5909","7","Piano Sonata In A Major, Op. 2-2 - 2. Largo Appassionato","393","06:33","201190",""
"classical","7e0e5909","8","Piano Sonata In A Major, Op. 2-2 - 3. Scherzo: Allegretto","205","03:25","230665",""
"classical","7e0e5909","9","Piano Sonata In A Major, Op. 2-2 - 4. Rondo: Grazioso","393","06:33","246077",""
"classical","860ece09","1","Adagio Sostenuto","363","06:03","182","No. 14 'Moonlight' in C sharp minor op. 27/2"
"classical","860ece09","2","Allegretto","130","02:10","27407","No. 14 'Moonlight' in C sharp minor op. 27/2"
"classical","860ece09","3","Presto Agitato","427","07:07","37157","No. 14 'Moonlight' in C sharp minor op. 27/2"
"classical","860ece09","4","Allegro Con Brio","564","09:24","69182","No. 21 'Waldstein'  in C major op. 53"
"classical","860ece09","5","Adagio Molto","246","04:06","111482","No. 21 'Waldstein'  in C major op. 53"
"classical","860ece09","6","Rondo:  Allegretto Moderato","574","09:34","129942","No. 21 'Waldstein'  C maj op. 53"
"classical","860ece09","7","Allegro Assai","621","10:21","173057","No. 23 'Appassionata' in F minor op. 57"
"classical","860ece09","8","Andante Con Molto","370","06:10","219632","No. 23 'Appassionata' in F minor op. 57"
